ts_minute_utc,exchange,ticker,symbol,samples_total,samples_success,book_timestamp_ms,collected_at_utc,mid_price,best_bid,best_ask,spread_usd,spread_bps,ask_slip_1k,ask_slip_10k,ask_slip_100k,ask_slip_1m,bid_slip_1k,bid_slip_10k,bid_slip_100k,bid_slip_1m,ask_fill_1k,ask_fill_10k,ask_fill_100k,ask_fill_1m,bid_fill_1k,bid_fill_10k,bid_fill_100k,bid_fill_1m,ask_filled_notional_1m,bid_filled_notional_1m,is_aggregated_estimate,hyperliquid_n_sig_figs,hyperliquid_n_sig_figs_per_tier,lighter_ws_fallback,error
2026-02-12T19:38:00Z,hyperliquid,BTC,BTC,1,1,,2026-02-12T19:38:00Z,65958.5,65958,65959,1,0.15161,0.08,0.08,0.08,1.08,0.08,0.08,0.08,0.93,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T19:38:00Z,dydx,BTC,BTC-USD,1,1,,2026-02-12T19:38:00Z,65960,65949,65971,22,3.335355,1.67,1.79,2.79,6.75,1.67,1.84,2.81,7.23,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,lighter,BTC,BTC,1,1,,2026-02-12T19:38:00Z,65936.7,65936.1,65937.3,1.2,0.181993,0.09,0.37,1.04,2.4,0.16,0.18,0.19,0.8,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,asterdex,BTC,BTCUSDT,1,1,1770925119216,2026-02-12T19:38:00Z,65941.05,65941,65941.1,0.1,0.015165,0.01,0.01,0.01,0.68,0.01,0.01,0.01,0.85,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,binance,BTC,BTCUSDT,1,1,1770925118992,2026-02-12T19:38:00Z,65941.65,65941.6,65941.7,0.1,0.015165,0.01,0.01,0.01,1.11,0.01,0.01,0.01,1.05,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,bybit,BTC,BTCUSDT,1,1,1770925118912,2026-02-12T19:38:00Z,65943.95,65943.9,65944,0.1,0.015164,0.01,0.01,0.37,1.09,0.01,0.01,0.23,1.44,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,hyperliquid,ETH,ETH,1,1,,2026-02-12T19:38:00Z,1934.85,1934.8,1934.9,0.1,0.516836,0.26,0.26,0.26,0.96,0.26,0.52,1.12,1.91,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T19:38:00Z,dydx,ETH,ETH-USD,1,1,,2026-02-12T19:38:00Z,1934.95,1934.9,1935,0.1,0.516809,0.26,0.26,1.55,6.74,0.26,1.37,4.46,8.26,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,lighter,ETH,ETH,1,1,,2026-02-12T19:38:00Z,1934.655,1934.65,1934.66,0.01,0.051689,0.03,0.28,0.89,2.77,0.03,0.28,0.54,1.7,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,asterdex,ETH,ETHUSDT,1,1,1770925119225,2026-02-12T19:38:00Z,1934.45,1934.4,1934.5,0.1,0.516943,0.26,0.71,0.93,3.15,0.26,0.26,0.26,2.16,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,binance,ETH,ETHUSDT,1,1,1770925118988,2026-02-12T19:38:00Z,1934.395,1934.39,1934.4,0.01,0.051696,0.31,0.72,1.05,2.99,0.03,0.03,0.03,1.37,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,bybit,ETH,ETHUSDT,1,1,1770925118855,2026-02-12T19:38:00Z,1934.515,1934.51,1934.52,0.01,0.051693,0.03,0.17,0.4,2.09,0.03,0.03,0.76,3.11,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,hyperliquid,SOL,SOL,1,1,,2026-02-12T19:38:00Z,78.1445,78.144,78.145,0.001,0.127968,0.06,0.14,1.66,5.1,0.06,0.06,0.14,4.49,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T19:38:00Z,dydx,SOL,SOL-USD,1,1,,2026-02-12T19:38:00Z,78.165,78.16,78.17,0.01,1.279345,0.64,1.28,8.14,28.31,0.64,0.64,2.57,5.38,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,lighter,SOL,SOL,1,1,,2026-02-12T19:38:00Z,78.157,78.155,78.159,0.004,0.51179,0.31,1.01,1.8,5.26,0.33,0.47,1.61,3.96,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,asterdex,SOL,SOLUSDT,1,1,1770925119261,2026-02-12T19:38:00Z,78.145,78.14,78.15,0.01,1.279672,0.64,0.64,1.06,5.7,0.64,0.64,0.64,6.63,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,binance,SOL,SOLUSDT,1,1,1770925118996,2026-02-12T19:38:00Z,78.145,78.14,78.15,0.01,1.279672,0.64,0.64,2.03,5.66,0.64,0.64,0.64,5.1,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,bybit,SOL,SOLUSDT,1,1,1770925118817,2026-02-12T19:38:00Z,78.175,78.17,78.18,0.01,1.279181,0.64,0.64,1.45,4.52,0.64,0.64,1.29,4.17,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,hyperliquid,XRP,XRP,1,1,,2026-02-12T19:38:00Z,1.37035,1.3703,1.3704,0.0001,0.729741,0.36,0.36,2.25,14.12,0.36,0.53,2.09,7.98,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T19:38:00Z,dydx,XRP,XRP-USD,1,1,,2026-02-12T19:38:00Z,1.3693,1.3691,1.3695,0.0004,2.921201,1.46,4.53,6.85,39.05,1.46,4.84,7.61,19.36,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,lighter,XRP,XRP,1,1,,2026-02-12T19:38:00Z,1.368908,1.368746,1.36907,0.000324,2.36685,1.18,1.21,5.1,15.86,1.18,1.28,3.99,10.63,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,asterdex,XRP,XRPUSDT,1,1,1770925119267,2026-02-12T19:38:00Z,1.3702,1.3701,1.3703,0.0002,1.459641,0.73,0.73,0.9,8.59,0.73,0.73,1.53,9.57,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,binance,XRP,XRPUSDT,1,1,1770925118990,2026-02-12T19:38:00Z,1.37015,1.3701,1.3702,0.0001,0.729847,0.46,1.03,1.54,7.41,0.36,0.36,1.13,5.88,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,bybit,XRP,XRPUSDT,1,1,1770925118907,2026-02-12T19:38:00Z,1.37035,1.3703,1.3704,0.0001,0.729741,0.36,0.36,1.34,6.66,0.36,0.36,1.37,6.65,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,hyperliquid,HYPE,HYPE,1,1,,2026-02-12T19:38:00Z,29.9105,29.91,29.911,0.001,0.334331,3.02,5.82,7.61,20.03,0.17,0.46,3.65,18.4,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T19:38:00Z,dydx,HYPE,HYPE-USD,1,1,,2026-02-12T19:38:00Z,29.984,29.96,30.008,0.048,16.008538,8.81,22.18,170.3,350.88,8,19.93,128.2,264.76,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,lighter,HYPE,HYPE,1,1,,2026-02-12T19:38:00Z,29.91635,29.914,29.9187,0.0047,1.571047,0.79,1.48,4.55,16.3,2.63,3.82,7.12,22.09,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,asterdex,HYPE,HYPEUSDT,1,1,1770925119310,2026-02-12T19:38:00Z,29.9315,29.931,29.932,0.001,0.334096,0.17,0.6,2.94,333.75,0.17,0.17,3.3,191.79,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,binance,HYPE,HYPEUSDT,1,1,1770925118999,2026-02-12T19:38:00Z,29.9295,29.929,29.93,0.001,0.334119,0.19,1.7,5.02,23.27,0.17,1.28,4.08,23.29,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:38:00Z,bybit,HYPE,HYPEUSDT,1,1,1770925118910,2026-02-12T19:38:00Z,29.9205,29.92,29.921,0.001,0.334219,0.72,2.85,7.47,27.85,0.86,2.16,6.7,25.2,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,hyperliquid,BTC,BTC,1,1,,2026-02-12T19:41:00Z,65914.5,65914,65915,1,0.151712,0.08,0.08,1.23,2.59,0.08,0.08,0.08,0.09,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T19:41:00Z,dydx,BTC,BTC-USD,1,1,,2026-02-12T19:41:00Z,65913.5,65908,65919,11,1.668854,0.83,0.91,1.8,7.88,0.83,0.92,2.14,8.28,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,lighter,BTC,BTC,1,1,,2026-02-12T19:41:00Z,65901.05,65901,65901.1,0.1,0.015174,0.36,0.57,0.95,1.7,0.01,0.37,0.41,1.15,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,asterdex,BTC,BTCUSDT,1,1,1770925314838,2026-02-12T19:41:00Z,65905.45,65905.4,65905.5,0.1,0.015173,0.01,0.01,0.01,0.68,0.01,0.01,0.15,1.09,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,binance,BTC,BTCUSDT,1,1,1770925314995,2026-02-12T19:41:00Z,65909.55,65909.5,65909.6,0.1,0.015172,0.01,0.01,0.01,0.6,0.01,0.03,0.91,1.78,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,bybit,BTC,BTCUSDT,1,1,1770925313912,2026-02-12T19:41:00Z,65900.75,65900.7,65900.8,0.1,0.015174,0.01,0.01,0.01,1.5,0.01,0.01,0.04,0.69,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,hyperliquid,ETH,ETH,1,1,,2026-02-12T19:41:00Z,1931.45,1931.4,1931.5,0.1,0.517746,0.26,0.26,0.96,2.36,0.26,0.26,0.26,0.81,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T19:41:00Z,dydx,ETH,ETH-USD,1,1,,2026-02-12T19:41:00Z,1931.15,1931.1,1931.2,0.1,0.517826,0.26,1.32,4.45,8.89,0.26,0.64,1.9,5.21,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,lighter,ETH,ETH,1,1,,2026-02-12T19:41:00Z,1931.43,1931.39,1931.47,0.08,0.414201,0.78,0.92,1.07,2.02,0.24,0.26,1.05,2.34,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,asterdex,ETH,ETHUSDT,1,1,1770925314924,2026-02-12T19:41:00Z,1931.25,1931.2,1931.3,0.1,0.517799,0.26,0.26,0.79,2.65,0.26,0.26,0.26,1.81,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,binance,ETH,ETHUSDT,1,1,1770925315115,2026-02-12T19:41:00Z,1931.225,1931.22,1931.23,0.01,0.051781,0.03,0.03,1.02,2.81,0.03,0.03,0.03,1.88,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,bybit,ETH,ETHUSDT,1,1,1770925313856,2026-02-12T19:41:00Z,1931.295,1931.29,1931.3,0.01,0.051779,0.03,0.03,0.73,2.7,0.03,0.03,0.99,2.79,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,hyperliquid,SOL,SOL,1,1,,2026-02-12T19:41:00Z,77.9145,77.914,77.915,0.001,0.128346,0.06,0.38,1.38,4.34,0.06,0.06,0.06,4.15,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T19:41:00Z,dydx,SOL,SOL-USD,1,1,,2026-02-12T19:41:00Z,78.015,78.01,78.02,0.01,1.281805,0.64,1.53,4.18,26.23,0.64,0.64,8.73,21.25,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,lighter,SOL,SOL,1,1,,2026-02-12T19:41:00Z,77.9285,77.926,77.931,0.005,0.641614,0.61,0.92,1.41,4.78,0.35,0.44,1.34,3.73,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,asterdex,SOL,SOLUSDT,1,1,1770925314883,2026-02-12T19:41:00Z,77.915,77.91,77.92,0.01,1.28345,0.64,0.64,1.04,5.06,0.64,0.64,0.64,5.96,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,binance,SOL,SOLUSDT,1,1,1770925315109,2026-02-12T19:41:00Z,77.915,77.91,77.92,0.01,1.28345,0.64,0.64,1.17,5.25,0.64,0.64,0.64,3.04,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,bybit,SOL,SOLUSDT,1,1,1770925314017,2026-02-12T19:41:00Z,77.935,77.93,77.94,0.01,1.283121,0.64,0.64,1.6,4.52,0.64,0.64,1.03,4.36,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,hyperliquid,XRP,XRP,1,1,,2026-02-12T19:41:00Z,1.36795,1.3679,1.368,0.0001,0.731021,0.37,1.41,3.72,21.25,0.37,0.37,0.47,6.35,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T19:41:00Z,dydx,XRP,XRP-USD,1,1,,2026-02-12T19:41:00Z,1.36725,1.3671,1.3674,0.0003,2.194185,1.1,4.76,6.65,31.09,1.49,5.52,7.46,34.67,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,lighter,XRP,XRP,1,1,,2026-02-12T19:41:00Z,1.366757,1.366667,1.366847,0.00018,1.316986,0.66,0.78,4.5,15.56,0.66,0.67,4.12,11.59,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,asterdex,XRP,XRPUSDT,1,1,1770925314865,2026-02-12T19:41:00Z,1.36795,1.3679,1.368,0.0001,0.731021,0.37,0.37,1.31,9.06,0.37,0.37,1.03,8.67,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,binance,XRP,XRPUSDT,1,1,1770925315113,2026-02-12T19:41:00Z,1.36795,1.3679,1.368,0.0001,0.731021,0.37,0.37,1.78,8.35,0.37,0.37,0.91,5.3,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,bybit,XRP,XRPUSDT,1,1,1770925313907,2026-02-12T19:41:00Z,1.36805,1.368,1.3681,0.0001,0.730967,0.4,1.03,1.98,6.43,0.37,0.37,1.23,6.42,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,hyperliquid,HYPE,HYPE,1,1,,2026-02-12T19:41:00Z,29.8795,29.879,29.88,0.001,0.334678,0.5,1.35,3.48,20.33,0.43,2.06,3.65,19.55,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T19:41:00Z,dydx,HYPE,HYPE-USD,1,1,,2026-02-12T19:41:00Z,29.955,29.93,29.98,0.05,16.691704,9.18,20.44,90.43,337.15,10.01,21.06,79.51,245.45,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,lighter,HYPE,HYPE,1,1,,2026-02-12T19:41:00Z,29.88385,29.8814,29.8863,0.0049,1.639682,0.82,0.91,1.93,12.22,2.3,3.44,8.2,25.75,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,asterdex,HYPE,HYPEUSDT,1,1,1770925315025,2026-02-12T19:41:00Z,29.9005,29.9,29.901,0.001,0.334443,0.17,0.29,1.7,365.98,0.17,0.82,4.66,164.53,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,binance,HYPE,HYPEUSDT,1,1,1770925315199,2026-02-12T19:41:00Z,29.8955,29.895,29.896,0.001,0.334499,0.75,1.85,5.4,22.7,0.38,1.41,6.31,22.73,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T19:41:00Z,bybit,HYPE,HYPEUSDT,1,1,1770925313910,2026-02-12T19:41:00Z,29.8895,29.889,29.89,0.001,0.334566,0.17,3.61,7.07,25.96,0.41,1,5.57,25.47,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,hyperliquid,BTC,BTC,1,1,,2026-02-12T21:15:00Z,65671,65667,65675,8,1.218194,0.61,0.61,0.67,1.37,0.61,0.61,0.61,0.62,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T21:15:00Z,dydx,BTC,BTC-USD,1,1,,2026-02-12T21:15:00Z,65694,65692,65696,4,0.608884,0.3,0.54,1.96,4.69,0.3,0.35,2.63,10.6,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,lighter,BTC,BTC,1,1,,2026-02-12T21:15:00Z,65657.25,65655.9,65658.6,2.7,0.411226,0.21,0.21,0.79,1.62,0.22,0.22,0.22,1.34,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,asterdex,BTC,BTCUSDT,1,1,1770930949944,2026-02-12T21:15:00Z,65656.15,65656.1,65656.2,0.1,0.015231,0.01,0.01,0.01,1.94,0.01,0.01,0.01,0.05,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,binance,BTC,BTCUSDT,1,1,1770930949640,2026-02-12T21:15:00Z,65656.35,65656.3,65656.4,0.1,0.015231,0.01,0.01,0.01,1.3,0.01,0.01,0.01,0.35,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,bybit,BTC,BTCUSDT,1,1,1770930949512,2026-02-12T21:15:00Z,65659.95,65659.9,65660,0.1,0.01523,0.01,0.01,0.01,0.02,0.01,0.01,0.97,1.94,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,hyperliquid,ETH,ETH,1,1,,2026-02-12T21:15:00Z,1920.35,1920.3,1920.4,0.1,0.520738,0.26,0.26,0.26,2.37,0.26,0.26,0.26,0.26,true,true,true,true,true,true,true,true,1000000,1000000,false,5,"[5,5,5,5]",false,
2026-02-12T21:15:00Z,dydx,ETH,ETH-USD,1,1,,2026-02-12T21:15:00Z,1920.65,1920.6,1920.7,0.1,0.520657,0.26,1.35,2.9,7.33,0.26,0.68,2.95,8.38,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,lighter,ETH,ETH,1,1,,2026-02-12T21:15:00Z,1920.455,1920.38,1920.53,0.15,0.781065,0.39,0.42,0.58,1.71,0.39,0.39,0.93,3.4,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,asterdex,ETH,ETHUSDT,1,1,1770930949933,2026-02-12T21:15:00Z,1919.95,1919.9,1920,0.1,0.520847,1.44,1.95,2.42,4.75,0.26,0.26,0.26,1.05,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,binance,ETH,ETHUSDT,1,1,1770930949666,2026-02-12T21:15:00Z,1920.355,1920.35,1920.36,0.01,0.052074,0.03,0.03,0.37,2.61,0.03,0.03,0.03,1.29,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,bybit,ETH,ETHUSDT,1,1,1770930949657,2026-02-12T21:15:00Z,1920.345,1920.34,1920.35,0.01,0.052074,0.03,0.08,0.88,2.99,0.03,0.03,0.68,2.4,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,hyperliquid,SOL,SOL,1,1,,2026-02-12T21:15:00Z,77.1765,77.176,77.177,0.001,0.129573,0.58,0.75,1.96,5.78,0.06,0.06,0.06,2.63,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T21:15:00Z,dydx,SOL,SOL-USD,1,1,,2026-02-12T21:15:00Z,77.205,77.2,77.21,0.01,1.295253,0.65,0.65,6.51,28.52,0.65,0.65,3.56,8.14,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,lighter,SOL,SOL,1,1,,2026-02-12T21:15:00Z,77.196,77.192,77.2,0.008,1.036323,0.52,0.75,1.54,4.17,0.52,0.52,1.47,3.77,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,asterdex,SOL,SOLUSDT,1,1,1770930949954,2026-02-12T21:15:00Z,77.185,77.18,77.19,0.01,1.295589,0.65,0.65,0.84,5.04,0.65,0.65,0.65,5.77,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,binance,SOL,SOLUSDT,1,1,1770930949688,2026-02-12T21:15:00Z,77.185,77.18,77.19,0.01,1.295589,0.65,0.65,1.67,5.43,0.65,0.65,0.65,3.61,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,bybit,SOL,SOLUSDT,1,1,1770930949617,2026-02-12T21:15:00Z,77.205,77.2,77.21,0.01,1.295253,0.65,0.65,1.56,4.99,0.65,0.65,0.79,4.23,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,hyperliquid,XRP,XRP,1,1,,2026-02-12T21:15:00Z,1.35135,1.3513,1.3514,0.0001,0.740001,0.37,0.37,1.74,10.71,0.37,0.37,1.65,14.41,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T21:15:00Z,dydx,XRP,XRP-USD,1,1,,2026-02-12T21:15:00Z,1.35045,1.35,1.3509,0.0009,6.664445,5.73,8.38,12.23,56.86,6.07,8.27,8.49,14.15,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,lighter,XRP,XRP,1,1,,2026-02-12T21:15:00Z,1.349975,1.349874,1.350075,0.000201,1.488916,0.74,1.08,4.58,14.15,0.75,0.76,4.34,10.4,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,asterdex,XRP,XRPUSDT,1,1,1770930949936,2026-02-12T21:15:00Z,1.35135,1.3513,1.3514,0.0001,0.740001,0.37,0.37,1.38,10.16,0.4,1.04,1.33,9.03,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,binance,XRP,XRPUSDT,1,1,1770930949663,2026-02-12T21:15:00Z,1.35125,1.3512,1.3513,0.0001,0.740056,0.37,0.37,0.38,5.33,0.37,0.37,0.61,6.45,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,bybit,XRP,XRPUSDT,1,1,1770930949507,2026-02-12T21:15:00Z,1.35155,1.3515,1.3516,0.0001,0.739891,0.37,0.37,1.43,5.84,0.37,0.89,1.8,8.61,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,hyperliquid,HYPE,HYPE,1,1,,2026-02-12T21:15:00Z,29.7735,29.773,29.774,0.001,0.335869,0.19,1.14,3.78,17.52,0.17,1.74,5.46,21.47,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
2026-02-12T21:15:00Z,dydx,HYPE,HYPE-USD,1,1,,2026-02-12T21:15:00Z,29.83,29.8,29.86,0.06,20.113979,11.74,25.47,268.82,372.83,10.9,22.39,56.55,158.72,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,lighter,HYPE,HYPE,1,1,,2026-02-12T21:15:00Z,29.77915,29.7784,29.7799,0.0015,0.503708,0.73,2.08,5.25,17.75,0.25,0.25,2.39,11.9,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,asterdex,HYPE,HYPEUSDT,1,1,1770930949959,2026-02-12T21:15:00Z,29.7845,29.784,29.785,0.001,0.335745,0.17,0.69,2.96,139.66,0.17,1.13,3.11,417.19,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,binance,HYPE,HYPEUSDT,1,1,1770930949711,2026-02-12T21:15:00Z,29.7805,29.78,29.781,0.001,0.33579,0.17,2.47,7.24,23.97,0.17,0.73,4.43,18.49,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,bybit,HYPE,HYPEUSDT,1,1,1770930949510,2026-02-12T21:15:00Z,29.7765,29.776,29.777,0.001,0.335835,1.91,2.96,6.93,27.01,0.86,2.36,5.95,23.78,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,hyperliquid,BONK,kBONK,1,1,,2026-02-12T21:15:00Z,0.005972,0.005971,0.005973,0.000002,3.348962,1.67,3.68,10.33,93.25,1.67,3.12,12.43,120.61,true,true,true,true,true,true,true,true,1000000,1000000,true,3,"[5,5,5,3]",false,
2026-02-12T21:15:00Z,dydx,BONK,BONK-USD,1,1,,2026-02-12T21:15:00Z,0.000006,0.000006,0.000006,0,0,-41.66,-34.17,-17.84,152.47,66.67,66.67,75.18,254.09,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,lighter,BONK,1000BONK,1,1,,2026-02-12T21:15:00Z,0.005969,0.005967,0.00597,0.000003,5.025967,1.68,4.09,13,55.34,3.35,6.27,11.96,55.33,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,asterdex,BONK,1000BONKUSDT,1,1,1770930949969,2026-02-12T21:15:00Z,0.005973,0.005972,0.005973,0.000001,1.674201,0,5.62,35.76,35.76,1.67,7.96,267.93,267.93,true,true,false,false,true,true,false,false,24493.65,25981.39,false,,,false,
2026-02-12T21:15:00Z,binance,BONK,1000BONKUSDT,1,1,1770930949699,2026-02-12T21:15:00Z,0.005973,0.005972,0.005973,0.000001,1.674201,0,2.37,10.31,64.63,1.67,5.12,13.22,59.83,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,bybit,BONK,1000BONKUSDT,1,1,1770930949593,2026-02-12T21:15:00Z,0.005971,0.005971,0.005972,0.000001,1.674761,3.16,4.64,14.03,61.05,0.02,2.27,8.89,58.24,true,true,true,true,true,true,true,true,1000000,1000000,false,,,false,
2026-02-12T21:15:00Z,hyperliquid,PAXG,PAXG,1,1,,2026-02-12T21:15:00Z,4928.45,4928.4,4928.5,0.1,0.202904,0.1,0.1,0.69,7.62,0.1,1.5,2.95,9.34,true,true,true,true,true,true,true,true,1000000,1000000,true,4,"[5,5,5,4]",false,
